,product_id,Brand,Name,Description,recommended,not_recommended,overall_rating,Family,Scent,Notes,brand_name,max_review,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,User11,User12,User13,User14,User15,User16,User17,User18,User19,User20,User21,User22,User23,User24,User25,User26,User27,User28,User29,User30,User31,User32,User33,User34,User35,User36,User37,User38,User39,User40,User41,User42,User43,User44,User45,User46,User47,User48,User49,User50,User51,User52,User53,User54,User55,User56,User57,User58,User59,User60,User61,User62,User63,User64,User65,User66,User67,User68,User69,User70,User71,User72,User73,User74,User75,User76,User77,User78,User79,User80,User81,User82,User83,User84,User85,User86,User87,User88,User89,User90,User91,User92,User93,User94,User95,User96,User97,User98,User99,User100
168,P463451,KAYALI,VANILLA | 28 & MUSK | 12 Doublesided Travel Rollerball,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Vanilla Orchids, Tonka Absolute, Amber WoodsFragrance Description: This double-sided rollerball brings together two of the bestselling KAYALI scents: VANILLA and MUSK. These fragrances can be layered to create a luxuriously flirty scent or worn individually, so you can switch your fragrance to match your mood.VANILLA | 28 is a captivating and delicious scent that‘s a union of creamy jasmine and rich Madagascan vanilla orchid with beautifully balanced notes of musk, amber, patchouli, and brown sugar. MUSK | 12 emanates power and confidence and shines a light on a voluptuous blend of vanilla and creamy sandalwood with magnificent notes of lotus flower, freesia, and sheer jasmine.",42,9,4.3137,Warm & Spicy,Warm & Sweet Gourmands,"Vanilla Orchids, Tonka Absolute, Amber Woods","KAYALI, VANILLA | 28 & MUSK | 12 Doublesided Travel Rollerball",50,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5,5,2,5
169,P4103,Calvin Klein,ETERNITY FOR MEN,"ETERNITY FOR MEN symbolizes the spirit of today's man: sensitive yet masculine, refined yet strong. ""He's a romantic dedicated to basic values - family, work, health, and happiness. A man at ease with himself, in his relationships and with his world,"" says Klein.Notes:Mandarin, Lavender, Jasmine, Basil, Sandalwood, Vetiver.Style:A classic, refreshing scent that's exhilarating and distinctly masculine.",70,4,4.5126,Unknown,Unknown,Unknown,"Calvin Klein, ETERNITY FOR MEN",119,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4,4,4,4,5,3,4
170,P430910,TOM FORD,Velvet Orchid Travel Spray,"Fragrance Family: Floral 
Scent Type: Warm Florals
Key Notes: Peche de Vigne, Blood Orange, Patchouli
Fragrance Description: TOM FORD Velvet Orchid is an oriental floral that evolves the carnal grandeur and seductive power of the iconic Tom Ford Black Orchid into an uber-feminine fragrance lavished with notes of cool citrus, dramatic petals, suede accord, and vanilla. Rich, spicy, and intensely floral, it evokes a warm exotic garden.",76,13,4.3882,Unknown,Unknown,Unknown,"TOM FORD, Velvet Orchid Travel Spray",322,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5
171,P435111,VOLUSPA,Santiago Huckleberry Glass Jar Candle,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Huckleberry, Vanilla, Crushed SugarcaneBurn Time: 100 hoursFragrance Description: Playfully tart summer berries explode and trickle delicately as their sweet juice is enveloped in a cloudburst of vanilla bean and sugarcane. Favored for joyous celebrations of simple pleasures and ideal to keep on hand for the inevitable gift-giving ""jam.""About the Candle: Voluspa's clean-burning coconut-wax blend is hand-poured into an 18-ounce embossed glass jar and topped with a lid that keeps the candle dust-free when not in use. Enjoy the fragrance for up to 100 hours of burn time. Voluspa candles are designed and hand-poured in the USA and feature 100 percent natural wicks.",20,7,3.5926,Warm & Spicy,Warm & Sweet Gourmands,"Huckleberry, Vanilla, Crushed SugarcaneBurn Time: 100 hours","VOLUSPA, Santiago Huckleberry Glass Jar Candle",27,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5,3,4,1,1,1,5
172,P375113,HERMÈS,Eau des Merveilles,"Fragrance Family: Earthy and WoodyScent Type: Classic WoodsKey Notes: Oak, Ambergris Blend, Pink BerriesAbout:A blend of ""merveilles,"" mouth-watering and sensual: candied orange meets patchouli. From surprise to magic and from magic to enchantment, Eau des Merveilles leads us by the nose on a dream cloud. A multi-faceted novel built on a woody amber accord that resonates right through to the top notes, it was created in 2004 by Ralph Schwieger and Nathalie Feisthauer and successfully rises to the challenge of being a sparkling fragrance for women with not a flower in sight.",22,5,4.4455,Earthy & Woody,Classic Woods,Unknown,"HERMÈS, Eau des Merveilles",101,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1
173,P448140,Floral Street,Black Lotus Eau De Parfum Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Woody SpicesKey Notes: Jasmine, Saffron, PapyrusFragrance Description: Complex and multi-faceted, the sweet, honeyed scent of centifolia rose adds depth to the stronger, spicy nuances by way of red peppercorn and saffron. Black Lotus is a powerful, spicy, and woody vegan perfume. It’s a classic English rose with attitude—once smelled, forever adored.About the Bottle: This packaging is compostable and certified by the Forest Stewardship Council, and through Floral Street’s partnership with the World Land Trust, they protect critically threatened forests.About the Fragrance: Black Lotus is single-handedly redefining the notion of floral perfume. Floral Street Eau de Parfums contain a 20 percent oil concentration, so they’re super long-lasting.Floral Street matches its scents to your moods, and this vegan fragrance is for the wild, feisty, rebellious, and intoxicating. Who will you be today?Clean at SephoraClean at Sephora is a curation of brands committed to evolving the beauty industry. When you see our Clean seal, you can be sure this brand's products are formulated without certain ingredients that are potentially harmful to human health and the environment and also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more. For the full list, check out the Ingredients tab.",10,8,3.3889,Warm & Spicy,Woody Spices,"Jasmine, Saffron, Papyrus","Floral Street, Black Lotus Eau De Parfum Travel Spray",17,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5,2,1,1,1,2,5
174,P455881,The 7 Virtues,Blackberry Lily Eau de Parfum Rollerball,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Blackberry, Lily of the Valley, GeraniumFragrance Description: This is a warm perfume inspired by cozy gatherings with the ones you love. Enjoy endless compliments. Bring aromatherapy joy to those around you. This sensuous fragrance features a gourmand blend of jammy blackberry and cassis top notes; heart notes of rose, lily of the valley, magnolia, and devana; and base notes of vetiver, caramel, and amber. About the Bottle: With aromatherapy healing benefits on the inside of the bottle, learn about the self-care benefits and sustainably sourced formulation.About the Fragrance: Created by author and activist Barb Stegemann, this gourmand fragrance is made with fair trade and organic oils, helping to support farmers in nations rebuilding. It is infused with sugar cane alcohol. This vegan and cruelty-free scent lasts naturally with higher concentration oils at 25 to 30 percent. Clean + Planet Positive at Sephora
When you see our Clean + Planet Positive seal, this brand's products are formulating without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab.On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",175,28,4.4483,Warm & Spicy,Warm & Sweet Gourmands,"Blackberry, Lily of the Valley, Geranium","The 7 Virtues, Blackberry Lily Eau de Parfum Rollerball",202,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2,4,3,5,4,5,2
175,P445403,Gucci,Gucci Guilty Pour Homme Eau de Toilette,"Fragrance Family: Earthy & WoodyScent Type: Citrus & WoodsKey Notes: Bergamot, Spanish Cypress, PatchouliFragrance Description: A centuries-old Italian scent, Gucci Guilty Cologne is created with a contemporary dry down featuring noble woods notes and powerful citruses. Featuring an intense aromatic personality with an unexpected dry down, conveyed through sensual woods notes, the freshness of a traditional cologne is modernized by natural aromatics and the standout vibrancy of Italian citruses. In the top notes, bergamot sourced from Calabria adds a luminous layer to inherently masculine rosemary and juniper berries essences. The Mediterranean olfactory narrative continues with an intense heart of Spanish cypress essence, its heady resinous tones uplifted with elegant floral notes including heliotropine and violet. For an enigmatic newness in the cologne’s dry down, sensual noble wood notes diffuse slowly on the skin, developing with Patchouli leaves and the warmth of Cedarwood with crystalline white musks.",109,24,4.0451,Earthy & Woody,Citrus & Woods,"Bergamot, Spanish Cypress, Patchouli","Gucci, Gucci Guilty Pour Homme Eau de Toilette",133,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5
176,P456169,Ralph Lauren,Polo Deep Blue Parfum,"Fragrance Family: FreshScent Type: Fresh AquaticsKey Notes: Hawaiian Green Mango, Cypress Oil, Deep Ocean AccordFragrance Description: A sophisticated men's perfume that opens with a wave of citrus and a heart of aromatic cypress and clary sage, adding a level of sensuality. The intense fragrance for men finishes with a salty-mineral, deep-ocean accord that energizes and activates an even deeper level of freshness.About the Bottle: Inspired by the swell of an epic wave, the refreshing cologne for men is encapsulated in a luxe fragrance bottle echoing the energy and intensity of the sea and the glint of sun on the water with gradated blue-glass and silver accents.About the Fragrance: A tribute to the cool deep ocean and lush island scents, this men's cologne is equally as refreshing as it is grounding. The powerful perfume for men contains the most highly concentrated level of fragrance for a long-lasting scent.",255,21,4.4674,Fresh,Fresh Aquatics,"Hawaiian Green Mango, Cypress Oil, Deep Ocean Accord","Ralph Lauren, Polo Deep Blue Parfum",276,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5,5,5,5,4,3,5
177,P429625,KILIAN Paris,Vodka on the Rocks,"Fragrance Family: FreshScent Type: Earthy Greens & HerbsKey Notes: Aldehydes, Cardamom, OakmossFragrance Description: Opening with cool spices of cardamom, coriander, and aldehydes, Vodka On The Rocks evokes the frozen steam rising from ice cubes in a crystal tumbler. Bitter rhubarb accord, a splash of clear rose, and lily of the valley harmonize with an intoxicating leather undertone of sandalwood and oakmoss.About the Bottle: The bottles of Kilian's Fresh Citrus family are adorned with a distinctive Klein-blue lacquer and meticulously engraved on each side with the representation of the Achilles shield. Like Kilian Hennessy says, ""In perfumery, it is as much about seduction as it is about protection.""About the Fragrance: Vodka On The Rocks is part of Kilian’s Fresh Citrus family. Fresh aromas reminiscent of a sip of sparkling citrus fruits, aquatic notes, or refreshing aldehydes bring freshness, lightness, and a serene feeling to these compositions. The Perfumer is Sidonie Lancesseur.",12,2,4.3571,Fresh,Earthy Greens & Herbs,"Aldehydes, Cardamom, Oakmoss","KILIAN Paris, Vodka on the Rocks",14,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5
178,P431767,By Rosie Jane,James Perfume Travel Spray,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Fig, Amber, GardeniaAbout: The perfect scent of James blends into a light  eau de parfum. James evokes cool nights by the fire, light layers, and oversized knit sweaters. Inspired by fall, it is a warm, romantic scent that can be worn by all.What else you need to know:Created by easy living enthusiast Rosie Jane Johnston. Packaged in 100 percent recyclable materials. By Rosie Jane fragrances are designed to be simple and effortless. They are phthalate-free, paraben-free, and vegan.Clean + Planet Positive at SephoraWhen you see our Clean + Planet Positive seal, this brand's products are formulated without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab. On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",16,5,3.9524,Floral,Warm Florals,Unknown,"By Rosie Jane, James Perfume Travel Spray",20,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2,2,5,5,5,5,2
179,P448471,VOLUSPA,Yashioka Gardenia Glass Jar Candle,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Clove, Gardenia, TuberoseBurn Time: 50 hoursFragrance Description: Yashioka gardenia, tuberose, and Tunisian clove combine to create a heady, sensual fragrance. Fresh florals meet a whisper of spice to elevate your space and inspire feelings of enchantment and luxury with this exotic fragrance.About the Candle: Voluspa's clean-burning coconut wax blend is hand-poured into a 5.5-ounce embossed glass jar and topped with a lid that keeps the candle dust-free when not in use. Voluspa candles are designed and hand-poured in the USA and feature 100 percent natural wicks.",13,6,3.9474,Floral,Warm Florals,"Clove, Gardenia, TuberoseBurn Time: 50 hours","VOLUSPA, Yashioka Gardenia Glass Jar Candle",19,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5,1,4,5,5,5,5
180,P375123,HERMÈS,Voyage d’Hermès Eau de Toilette,"Fragrance Family: Earthy & WoodyScent Type: Classic WoodsKey Notes:Juniper Berries, Sandalwood, Amber AccordAbout: A novel that feeds on the imagination, Voyage d’Hermès expresses the long-standing and unusual relationship between the house and travel. An interplay of paradoxes, complements and unexpected alliances support the premise of woody notes that are fresh yet musky, familiar yet surprising, hovering between impulsive and comforting, equally at ease with men as with women. Hermès designer Philippe Mouquet created a travel object bottle for Voyage d’Hermès, designed for journeys and symbolic of movement. ""An invitation to discover, meet and share.""—Jean-Claude Ellena",10,0,4.8378,Earthy & Woody,Classic Woods,Unknown,"HERMÈS, Voyage d’Hermès Eau de Toilette",37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
181,P36740,Ralph Lauren,Polo Blue Eau de Toilette,"Fragrance Family: Earthy & WoodyScent Type: Earthy Greens & HerbsKey Notes: Basil, Clary Sage, Cucumber, PatchouliFragrance Description: Ralph Lauren Polo Blue is an aquatic men’s cologne that opens with a lively blend of bergamot, melon, and cucumber. This multidimensional Polo cologne evolves to reveal a radiant geranium and sage mid-note, and lingers with the smooth, masculine essence of suede, patchouli and musk.",29,6,4.6119,Earthy & Woody,Earthy Greens & Herbs,"Basil, Clary Sage, Cucumber, Patchouli","Ralph Lauren, Polo Blue Eau de Toilette",201,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4
182,P416384,NEST New York,Ocean Mist & Sea Salt Reed Diffuser,"What it is: A reed diffuser that is scented with hints of sea salt, white tea, and coconut. Fragrance Family: FreshScent Type: Fresh AquaticsKey Notes: Essence of Ocean Mist, White Tea, CoconutFragrance Description: This reed diffuser is like an escape to the seaside with the refreshing essence of a gentle ocean mist combined with hints of sea salt, white tea, and coconut. It is expertly crafted with the highest-quality fragrance oils and releases an exquisite scent slowly and evenly into the air for up to 90 days.Approximately 90 days of scent diffusion.",4,5,3.1,Fresh,Fresh Aquatics,"Essence of Ocean Mist, White Tea, Coconut","NEST New York, Ocean Mist & Sea Salt Reed Diffuser",10,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4,5,1,4,1,2,4
183,P165958,Ralph Lauren,Polo Double Black,"Intensely edgy, Polo Double Black is a sexy and exotic blend of spiced mango, addictive coffee, and sensual nutmeg intensified with the mysterious warmth of cardamom. It's a dark, woody experience that pulsates with a purely masculine sophistication.Notes:Spiced Mango, Coffee, Nutmeg, Vetiver, Cardamom.Style:Intense. Powerful. Engaging.",1,0,4.7436,Unknown,Unknown,Unknown,"Ralph Lauren, Polo Double Black",39,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5
184,P423431,Givenchy,Gentleman Eau de Toilette,"Fragrance Family: Earthy & WoodyScent Type: Citrus & WoodsKey Notes: Pear, Lavender, PatchouliFragrance Description: An instant classic, Gentleman Eau de Toilette opens with a crisp note of fresh pear, heated by cardamom and spiced lavender. Iris collides with a base of leather and patchouli, balanced out by a trail of black vanilla. It is a refreshingly timeless men’s fragrance, with a vibrant wood and floral composition.About the Bottle: The bottle, a bold and modern tribute to Hubert de Givenchy, takes on the timeless codes of the brand. It’s a luxe, sleek design belted in black for the classic gentleman.About the Fragrance: The olfactory signature of Givenchy gentlemen—the explosive encounter of a powerful wood and a delicate flower—symbolizes the making of a modern gentleman, one who is confident in his contrasts. Sensual. Daring. Timeless. Charismatic. Which Givenchy gentleman are you?",21,2,4.5652,Earthy & Woody,Citrus & Woods,"Pear, Lavender, Patchouli","Givenchy, Gentleman Eau de Toilette",23,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,3
185,P428715,The 7 Virtues,Vetiver Elemi Eau de Parfum,"Fragrance Family: Earthy & WoodyScent Type: Earthy Greens & HerbsKey Notes: Elemi, Geranium, VetiverFragrance Description: A unique, gender-neutral perfume with precious elemi that offers spicy heart notes of cardamom, cumin, and nutmeg and is anchored with base notes of warm cedarwood and sensual vetiver. It’s made with ethically sourced and fair-trade vetiver essential oil from Haiti.About the Bottle: ‘Make perfume not war’ is the mantra at The 7 Virtues. The perfumes are made with natural and fair-trade essential oils, supporting families in nations rebuilding after war or strife. They believe transparency is key, so visible through the perfume itself you can read where the fragrance oils were sourced from and the aromatherapy healing benefits of each. The 7 Virtues clean perfumes are made without phthalates, parabens, sulfates, formaldehydes, and UV inhibitors. All formulations are Leaping Bunny certified, cruelty-free, and vegan.About the Fragrance: Vetiver Elemi aromatherapy benefits include aphrodisiac properties when blended with natural pheromones. This perfume is hypoallergenic, made with sugar cane alcohol, and 22 percent fragrance oils for a long-lasting scent. Vetiver oil supports farmers in Haiti devastated by the 2010 earthquake. Clean + Planet Positive at Sephora
When you see our Clean + Planet Positive seal, this brand's products are formulating without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab.On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",55,7,4.5,Earthy & Woody,Earthy Greens & Herbs,"Elemi, Geranium, Vetiver","The 7 Virtues, Vetiver Elemi Eau de Parfum",62,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2,5,4,1,5,5,2
186,P163102,Prada,Prada Amber Pour Homme,"Fragrance Family: Warm & Spicy Scent Type: Warm & Sweet GourmandsKey Notes: Amber, Patchouli, VanillaFragrance Description: This classic men's cologne is built on a platform of rich amber contrasted by top notes of mandarin and bergamot melting into a heart of warm patchouli and vanilla perfume, finishing with clean, leathery notes of vetiver and neroli for a refreshing men's fragrance.About the Bottle: The sleek transparent glass bottle is accented with a metal plate and matching cap, showcasing the pale blue hue of the fresh men's scent within.About the Fragrance: Created by perfumer Daniela Roche-Andrier, this timeless fresh fragrance is a sophisticated blend of fragrance oils created with the gentle, yet masculine and self-assured man in mind.",7,1,4.3939,Warm & Spicy,Warm & Sweet Gourmands,"Amber, Patchouli, Vanilla","Prada, Prada Amber Pour Homme",99,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4
187,P396478,HERMÈS,Terre d'Hermès Eau Très Fraîche Eau de Toilette,"Fragrance Family: Earthy & WoodyScent Type: Classic WoodsKey Notes:Grapefruit Accord, Bitter Orange, AldehydeAbout: Terre d’Hermès is a symbolic narrative exploring material and its metamorphosis, a novel that expresses the alchemical power of the elements. An eau between earth and sky. A journey imbued with strength and poetry. Woody, vegetal, mineral. ""Feeling the earth, lying on the ground, gazing at the sky.""—Jean-Claude Ellena, Parfumeur",3,2,4.0,Earthy & Woody,Classic Woods,Unknown,"HERMÈS, Terre d'Hermès Eau Très Fraîche Eau de Toilette",8,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5
188,P459402,By Rosie Jane,Madie Perfume Travel Spray,"Fragrance Family: FreshScent Type: Fresh SolarKey Notes: Jasmine, Sea Spray, VanillaFragrance Description: Madie is inspired by surf, sand, and sun. It combines salty notes of sea spray and fresh, floral notes of jasmine and vanilla with a hint of coconut capturing the scent of summer in a bottle.About the Fragrance: This clean perfume is named after Rosie’s youngest daughter Matilda, a carefree headstrong beach bunny. ""Madie is beach in a bottle without the sand in your suit."" — Rosie Jane JohnstonClean + Planet Positive at SephoraWhen you see our Clean + Planet Positive seal, this brand's products are formulated without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab. On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",69,24,4.0323,Fresh,Fresh Solar,"Jasmine, Sea Spray, Vanilla","By Rosie Jane, Madie Perfume Travel Spray",91,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5
